,employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won,avg_training_score,is_promoted
31680,54993,Technology,region_7,Bachelor's,f,sourcing,1,32,3.0,7,0,80.0,0
31681,53722,HR,region_22,Master's & above,f,other,1,36,1.0,4,0,55.0,0
31682,15150,Sales & Marketing,region_7,Bachelor's,m,other,1,31,4.0,4,0,53.0,0
31683,49154,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,28,,1,0,53.0,0
31684,49154,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,28,,1,0,53.0,0
31686,682,Sales & Marketing,region_1,Bachelor's,m,other,1,39,1.0,10,0,47.0,0
31687,45546,Finance,region_7,Bachelor's,f,other,1,31,3.0,6,0,57.0,0
31688,47268,Sales & Marketing,region_6,Bachelor's,m,other,1,42,5.0,16,0,,1
31690,61166,R&D,region_2,Bachelor's,m,other,2,36,3.0,6,0,89.0,0
31691,3445,Sales & Marketing,region_14,Bachelor's,m,other,1,45,3.0,3,0,55.0,0
31692,7106,R&D,region_31,Bachelor's,m,other,2,32,3.0,3,0,80.0,0
31693,67068,Sales & Marketing,region_6,Bachelor's,f,sourcing,1,30,1.0,6,0,52.0,0
31694,49678,Sales & Marketing,region_20,Master's & above,m,sourcing,1,36,5.0,3,0,,0
31695,25290,R&D,region_7,Bachelor's,m,sourcing,1,32,3.0,4,0,85.0,0
31696,72174,Technology,region_8,Bachelor's,f,other,1,25,,1,0,79.0,0
31697,56537,Sales & Marketing,region_15,Master's & above,m,other,1,29,,1,0,48.0,0
31698,43217,Analytics,region_29,Bachelor's,m,sourcing,1,28,4.0,2,0,88.0,0
31699,43217,Analytics,region_29,Bachelor's,m,sourcing,1,28,4.0,2,0,88.0,0
31700,10644,Operations,region_15,Master's & above,m,other,1,45,3.0,11,0,63.0,0
31701,76353,Technology,region_10,Master's & above,m,other,2,33,3.0,7,0,77.0,0
31702,1823,Sales & Marketing,region_25,Bachelor's,m,sourcing,1,26,2.0,4,0,51.0,0
31703,17093,Operations,region_2,Bachelor's,f,sourcing,1,33,5.0,7,0,60.0,0
31704,19009,Technology,region_5,Master's & above,m,sourcing,1,39,4.0,8,0,77.0,0
31705,20389,Sales & Marketing,region_22,Bachelor's,m,other,3,27,1.0,2,0,47.0,0
31706,20389,Sales & Marketing,region_22,Bachelor's,m,other,3,27,1.0,2,0,47.0,0
31707,25254,Operations,region_14,Bachelor's,m,other,1,31,4.0,6,0,,0
31709,67393,Operations,region_31,Bachelor's,f,other,1,29,5.0,3,0,63.0,0
31710,30596,Finance,region_30,Bachelor's,f,other,2,30,4.0,4,0,,0
31711,52990,Finance,region_13,Bachelor's,m,sourcing,2,30,2.0,7,0,58.0,0
31712,50896,Technology,region_16,Bachelor's,m,sourcing,1,28,5.0,5,0,82.0,1
31713,122,Analytics,region_32,Bachelor's,m,sourcing,1,32,5.0,6,0,84.0,0
31714,69905,Operations,region_8,Bachelor's,m,other,1,39,3.0,6,0,59.0,0
31715,24759,Procurement,region_2,Bachelor's,m,sourcing,2,25,5.0,3,0,71.0,0
31716,59112,HR,region_31,Master's & above,f,other,1,38,3.0,8,0,55.0,0
31718,5110,Sales & Marketing,region_15,Master's & above,m,other,1,39,5.0,3,0,48.0,0
31719,28495,Sales & Marketing,region_2,Master's & above,f,other,2,41,1.0,12,0,55.0,0
31720,67236,Operations,region_26,,f,other,1,29,3.0,4,0,63.0,0
31722,54555,Sales & Marketing,region_28,Bachelor's,m,sourcing,1,41,5.0,10,0,51.0,0
31723,54961,Procurement,region_2,Master's & above,f,other,1,37,3.0,10,0,69.0,0
31724,68557,Sales & Marketing,region_28,Master's & above,m,other,2,34,3.0,5,0,51.0,0
31725,69499,Analytics,region_15,Bachelor's,m,sourcing,1,37,2.0,4,0,88.0,0
31726,3589,Sales & Marketing,region_1,Bachelor's,m,other,1,35,5.0,9,0,,0
31727,41673,Procurement,region_2,Bachelor's,f,sourcing,1,36,4.0,9,0,70.0,0
31728,57451,Procurement,region_2,Bachelor's,m,other,1,57,3.0,23,0,71.0,0
31729,42064,Operations,region_2,Bachelor's,m,other,2,47,3.0,9,0,56.0,0
31730,45176,Procurement,region_8,Bachelor's,m,other,1,26,3.0,1,1,83.0,1
31731,10142,HR,region_20,Master's & above,m,other,1,31,3.0,3,0,48.0,0
31732,10041,Sales & Marketing,region_22,Bachelor's,f,sourcing,1,25,2.0,4,0,53.0,0
31733,76727,Sales & Marketing,region_2,Bachelor's,m,other,2,29,1.0,5,0,49.0,0
31734,36889,Finance,region_20,Bachelor's,m,sourcing,1,32,3.0,7,0,58.0,0
31735,71448,HR,region_23,Master's & above,m,sourcing,1,36,5.0,10,0,52.0,0
31736,1357,Sales & Marketing,region_22,,f,other,1,28,2.0,2,0,46.0,0
31737,44218,Sales & Marketing,region_27,Bachelor's,m,other,2,43,1.0,12,0,50.0,0
31738,19251,Operations,region_2,Bachelor's,f,sourcing,1,39,2.0,11,0,,0
31739,33450,Procurement,region_4,Master's & above,m,sourcing,3,50,3.0,3,0,68.0,0
31740,74664,Sales & Marketing,region_26,Bachelor's,m,other,1,59,1.0,15,0,52.0,0
31741,44891,Operations,region_31,Bachelor's,f,other,1,31,3.0,6,0,64.0,0
31743,30392,Operations,region_19,Bachelor's,m,sourcing,1,39,5.0,10,0,,0
31744,32959,Sales & Marketing,region_16,Master's & above,f,other,1,31,3.0,7,0,47.0,0
31745,37027,Sales & Marketing,region_13,,m,sourcing,1,31,3.0,7,0,50.0,1
31746,9566,Analytics,region_22,Master's & above,m,other,1,33,5.0,7,0,86.0,0
31747,39447,Sales & Marketing,region_25,Bachelor's,m,other,2,34,3.0,7,0,52.0,0
31748,14121,Analytics,region_2,Master's & above,m,other,2,34,3.0,2,0,85.0,0
31750,65565,Operations,region_16,Master's & above,m,other,1,39,3.0,6,0,58.0,0
31751,65565,Operations,region_16,Master's & above,m,other,1,39,3.0,6,0,58.0,0
31752,31853,Procurement,region_7,Bachelor's,f,sourcing,1,26,1.0,2,0,69.0,0
31753,31853,Procurement,region_7,Bachelor's,f,sourcing,1,26,1.0,2,0,69.0,0
31754,40558,Sales & Marketing,region_7,Bachelor's,m,referred,1,28,5.0,1,1,63.0,1
31755,67291,Operations,region_10,Bachelor's,m,sourcing,1,32,5.0,8,0,71.0,1
31756,4166,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,39,3.0,8,0,46.0,0
31757,4166,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,39,3.0,8,0,46.0,0
31760,42505,Procurement,region_26,Bachelor's,f,other,1,31,3.0,3,0,76.0,0
31762,43431,Legal,region_24,Bachelor's,m,other,1,33,3.0,4,0,54.0,0
31763,56867,Finance,region_7,Master's & above,f,other,1,35,4.0,9,0,58.0,1
31764,11083,Procurement,region_14,Bachelor's,m,other,1,27,5.0,2,0,70.0,1
31765,68216,Finance,region_29,Bachelor's,m,sourcing,1,30,3.0,4,0,60.0,0
31766,30732,Analytics,region_34,Bachelor's,m,sourcing,1,31,3.0,3,0,88.0,0
31767,20257,Procurement,region_2,Bachelor's,f,sourcing,1,35,4.0,8,0,68.0,0
31768,3890,Analytics,region_32,Bachelor's,m,other,2,36,4.0,3,0,86.0,0
31769,19354,Operations,region_7,Bachelor's,f,other,2,38,5.0,8,0,,0
31770,19354,Operations,region_7,Bachelor's,f,other,2,38,5.0,8,0,,0
31771,42274,Technology,region_7,Bachelor's,m,other,1,28,,1,0,76.0,0
31772,39901,Technology,region_25,Bachelor's,f,other,1,28,3.0,2,0,80.0,0
31773,33708,Sales & Marketing,region_22,Master's & above,m,other,1,27,1.0,4,0,47.0,0
31775,75930,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,31,3.0,6,0,51.0,0
31777,30173,Sales & Marketing,region_28,Master's & above,m,other,1,31,3.0,7,1,42.0,0
31778,12419,Sales & Marketing,region_1,Master's & above,f,other,1,35,3.0,9,0,49.0,0
31779,38702,Procurement,region_20,Master's & above,f,sourcing,1,32,5.0,4,0,67.0,1
31780,63811,Operations,region_29,Master's & above,m,other,1,55,3.0,16,0,,0
31781,76438,Analytics,region_22,,m,other,1,27,5.0,6,0,88.0,0
31782,76438,Analytics,region_22,,m,other,1,27,5.0,6,0,88.0,0
31783,37735,Analytics,region_2,Bachelor's,f,sourcing,1,37,4.0,3,0,85.0,0
31784,70497,Finance,region_13,Bachelor's,f,other,1,27,,1,0,58.0,0
31785,70497,Finance,region_13,Bachelor's,f,other,1,27,,1,0,58.0,0
31787,19260,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,55,5.0,28,0,47.0,0
31789,66932,Sales & Marketing,region_2,Bachelor's,m,other,2,37,3.0,3,0,47.0,0
31790,9565,Technology,region_9,Bachelor's,m,sourcing,1,27,3.0,3,0,79.0,0
31791,9575,Procurement,region_14,Bachelor's,f,other,1,32,5.0,4,0,70.0,0
31792,28856,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,36,2.0,7,0,50.0,0
31793,28856,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,36,2.0,7,0,50.0,0
31794,64346,Sales & Marketing,region_2,,m,other,1,41,1.0,7,0,51.0,0
31795,18567,Sales & Marketing,region_29,Master's & above,m,other,1,37,2.0,2,0,48.0,0
31796,31520,Sales & Marketing,region_7,Master's & above,m,sourcing,1,39,3.0,7,0,51.0,0
31797,47639,R&D,region_15,Bachelor's,m,other,1,31,3.0,2,0,86.0,0
31798,50126,Finance,region_6,Bachelor's,m,sourcing,1,26,3.0,3,1,58.0,0
31799,72861,Operations,region_16,Bachelor's,f,sourcing,1,31,5.0,7,0,,0
31800,177,Procurement,region_2,Below Secondary,f,sourcing,3,20,,1,0,72.0,0
31801,51894,Sales & Marketing,region_34,Bachelor's,m,other,1,28,5.0,4,0,53.0,0
31802,56344,Sales & Marketing,region_26,,m,other,2,22,4.0,2,0,48.0,0
31803,6937,Sales & Marketing,region_4,Master's & above,m,other,1,45,1.0,16,0,49.0,0
31804,71424,Operations,region_15,Bachelor's,f,sourcing,1,39,5.0,11,0,63.0,0
31805,22690,Operations,region_5,Bachelor's,f,other,1,35,1.0,4,0,62.0,0
31806,70348,Analytics,region_16,Master's & above,m,other,2,34,3.0,9,0,85.0,0
31807,22993,Technology,region_2,Master's & above,m,referred,1,40,3.0,9,0,80.0,0
31808,64656,Technology,region_13,Bachelor's,m,sourcing,2,27,,1,0,77.0,0
31809,639,Analytics,region_25,Bachelor's,m,other,1,31,1.0,6,0,89.0,0
31810,59331,Technology,region_7,Bachelor's,m,other,1,28,3.0,5,0,77.0,0
31811,59331,Technology,region_7,Bachelor's,m,other,1,28,3.0,5,0,77.0,0
31812,55469,HR,region_2,Bachelor's,m,sourcing,2,25,,1,0,52.0,0
31813,66832,HR,region_7,Master's & above,f,other,1,44,5.0,14,0,49.0,0
31814,6050,Analytics,region_2,Bachelor's,m,sourcing,1,27,3.0,2,0,86.0,0
31815,39361,Sales & Marketing,region_13,Bachelor's,m,other,1,34,5.0,7,0,49.0,0
31816,59085,Sales & Marketing,region_7,Bachelor's,m,sourcing,2,25,4.0,3,0,43.0,0
31817,15850,Procurement,region_22,Bachelor's,m,other,1,30,4.0,3,0,67.0,0
31818,8678,Operations,region_32,Bachelor's,m,sourcing,1,34,4.0,5,0,58.0,0
31819,41388,Analytics,region_16,Bachelor's,m,other,2,33,4.0,3,0,86.0,0
31820,38237,Analytics,region_22,Master's & above,m,other,1,30,3.0,3,0,84.0,0
31821,20608,Sales & Marketing,region_7,Bachelor's,f,sourcing,1,38,3.0,5,0,51.0,0
31822,8936,Technology,region_23,Master's & above,f,other,3,35,4.0,3,1,78.0,1
31823,62047,Procurement,region_13,Bachelor's,f,sourcing,1,34,3.0,3,0,71.0,0
31824,34554,Analytics,region_7,Bachelor's,m,other,1,36,3.0,10,0,86.0,0
31825,22131,Sales & Marketing,region_3,Bachelor's,m,sourcing,1,30,5.0,3,0,49.0,0
31826,37855,Sales & Marketing,region_2,Bachelor's,m,other,1,51,2.0,3,0,47.0,0
31827,60812,Technology,region_2,Bachelor's,f,sourcing,1,55,5.0,5,0,81.0,0
31828,66781,Operations,region_28,Master's & above,f,other,1,35,5.0,10,0,60.0,0
31829,414,HR,region_2,Master's & above,f,referred,1,37,5.0,4,0,47.0,0
31830,62784,Technology,region_2,Bachelor's,m,sourcing,1,25,,1,0,80.0,0
31831,28586,Operations,region_11,Bachelor's,m,sourcing,1,35,5.0,9,0,63.0,0
31834,75591,Procurement,region_2,Master's & above,m,other,1,53,3.0,14,0,67.0,0
31835,64643,Sales & Marketing,region_23,Bachelor's,f,other,1,34,4.0,3,0,52.0,0
31836,54406,Analytics,region_22,Bachelor's,m,other,2,29,1.0,4,0,85.0,0
31837,54406,Analytics,region_22,Bachelor's,m,other,2,29,1.0,4,0,85.0,0
31838,2356,Finance,region_7,Master's & above,m,other,1,32,4.0,5,0,58.0,0
31839,56310,HR,region_2,Bachelor's,f,other,1,31,5.0,6,1,91.0,1
31840,64509,Procurement,region_2,Bachelor's,f,sourcing,1,43,1.0,14,0,70.0,0
31841,907,Sales & Marketing,region_1,Master's & above,m,sourcing,1,41,3.0,11,0,49.0,0
31843,75295,Operations,region_8,,m,other,1,27,5.0,4,0,63.0,0
31844,12172,Technology,region_31,Bachelor's,f,other,1,29,5.0,2,0,79.0,0
31845,29595,Technology,region_14,Master's & above,f,other,1,39,3.0,11,0,78.0,0
31846,29595,Technology,region_14,Master's & above,f,other,1,39,3.0,11,0,78.0,0
31847,9448,Technology,region_1,Bachelor's,f,sourcing,1,28,,1,0,81.0,0
31848,46884,R&D,region_26,Master's & above,m,other,2,39,3.0,5,0,83.0,0
31849,73224,Operations,region_15,Bachelor's,f,sourcing,1,33,4.0,5,0,60.0,0
31850,35355,Finance,region_2,Bachelor's,m,sourcing,1,32,4.0,5,0,63.0,0
31851,3474,Operations,region_11,Bachelor's,m,other,3,33,4.0,3,0,62.0,0
31852,57689,Sales & Marketing,region_7,Bachelor's,m,sourcing,3,42,3.0,6,0,50.0,0
31853,70043,Technology,region_23,Master's & above,m,other,1,39,5.0,12,0,81.0,1
31854,6595,Operations,region_29,Bachelor's,m,other,1,34,4.0,2,0,60.0,0
31855,34507,Operations,region_2,Master's & above,m,other,1,48,1.0,5,0,65.0,1
31856,60680,Sales & Marketing,region_26,Master's & above,m,other,1,48,3.0,15,0,48.0,0
31857,60680,Sales & Marketing,region_26,Master's & above,m,other,1,48,3.0,15,0,48.0,0
31858,54351,Technology,region_11,Bachelor's,f,sourcing,1,25,,1,0,78.0,0
31859,6794,Procurement,region_2,Bachelor's,f,sourcing,2,60,1.0,8,0,70.0,0
31860,47762,Sales & Marketing,region_30,Master's & above,m,other,1,40,5.0,4,0,48.0,0
31861,16627,Technology,region_33,Bachelor's,m,sourcing,1,27,3.0,2,0,82.0,0
31862,66885,Operations,region_25,Bachelor's,f,sourcing,1,33,3.0,3,0,,0
31863,24469,HR,region_7,Bachelor's,f,other,1,28,2.0,2,0,48.0,0
31865,36372,Analytics,region_15,Master's & above,m,other,1,31,2.0,2,0,82.0,0
31866,38319,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,60,2.0,18,0,53.0,0
31867,16074,Analytics,region_22,Bachelor's,f,other,1,26,4.0,2,0,84.0,0
31868,10568,Sales & Marketing,region_16,Bachelor's,f,other,2,27,,1,0,49.0,0
31869,23458,Legal,region_8,Bachelor's,m,other,1,32,3.0,6,0,60.0,0
31870,9063,Procurement,region_11,Bachelor's,f,other,1,32,4.0,4,0,68.0,0
31871,66265,Operations,region_32,,m,other,1,28,3.0,3,0,58.0,0
31873,18948,Sales & Marketing,region_15,Bachelor's,f,sourcing,1,33,3.0,8,0,93.0,1
31874,67286,Sales & Marketing,region_16,Bachelor's,m,other,1,25,3.0,2,0,51.0,1
31875,33208,Analytics,region_22,Bachelor's,f,other,1,27,3.0,2,0,81.0,0
31876,54373,Sales & Marketing,region_17,Master's & above,m,other,1,36,4.0,10,0,47.0,0
31877,54373,Sales & Marketing,region_17,Master's & above,m,other,1,36,4.0,10,0,47.0,0
31878,12549,Sales & Marketing,region_21,Master's & above,m,other,1,32,2.0,5,0,47.0,0
31879,69152,Operations,region_13,Master's & above,f,other,1,35,5.0,10,0,68.0,1
31880,44628,Sales & Marketing,region_28,,m,other,1,26,3.0,5,1,,0
31882,10862,Operations,region_26,Bachelor's,m,other,1,31,5.0,3,0,63.0,0
31883,18933,Analytics,region_27,Bachelor's,m,other,1,25,1.0,2,0,86.0,0
31884,51634,Analytics,region_29,Bachelor's,m,sourcing,1,32,4.0,3,0,87.0,0
31885,39483,Operations,region_34,Bachelor's,m,other,1,33,3.0,3,0,60.0,0
31886,37672,Sales & Marketing,region_28,Master's & above,m,sourcing,1,42,4.0,3,0,48.0,0
31887,18598,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,47,5.0,18,0,44.0,0
31888,28470,Operations,region_2,Bachelor's,m,other,1,34,2.0,9,0,,0
31889,65073,Sales & Marketing,region_21,Bachelor's,f,other,1,31,5.0,7,0,48.0,0
31890,36051,Technology,region_15,Master's & above,m,sourcing,2,35,3.0,10,0,84.0,0
31891,53260,Finance,region_2,Bachelor's,m,other,1,27,2.0,5,0,63.0,0
31892,24117,Analytics,region_22,,m,other,2,26,3.0,5,0,86.0,0
31893,24117,Analytics,region_22,,m,other,2,26,3.0,5,0,86.0,0
31894,68971,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,39,4.0,11,0,49.0,0
31895,17776,Technology,region_1,Bachelor's,f,sourcing,1,25,5.0,4,0,79.0,0
31896,1088,Procurement,region_16,Bachelor's,m,other,4,26,1.0,2,0,72.0,0
31897,32797,Procurement,region_7,Bachelor's,f,other,1,27,5.0,5,0,72.0,0
31899,12498,Sales & Marketing,region_13,Master's & above,m,other,1,39,5.0,10,0,51.0,0
31900,5144,Technology,region_23,Bachelor's,m,sourcing,1,31,4.0,6,0,77.0,0
31901,42435,Technology,region_27,Bachelor's,f,sourcing,1,33,1.0,8,0,80.0,0
31902,76695,HR,region_22,Bachelor's,m,sourcing,1,29,1.0,4,0,47.0,0
31903,14201,Finance,region_2,Bachelor's,f,other,1,25,3.0,3,0,63.0,0
31904,51755,Operations,region_12,Bachelor's,f,sourcing,1,35,3.0,6,0,59.0,0
31905,2560,Sales & Marketing,region_2,Master's & above,m,other,2,51,3.0,11,0,56.0,0
31906,78047,Technology,region_2,Bachelor's,m,sourcing,3,25,,1,0,78.0,0
31907,57963,Procurement,region_6,Bachelor's,m,sourcing,1,35,4.0,3,0,72.0,0
31908,31556,Technology,region_22,Bachelor's,m,other,1,34,4.0,6,1,79.0,0
31909,67654,Technology,region_7,Master's & above,m,other,1,39,5.0,5,0,79.0,1
31910,17520,Operations,region_2,Bachelor's,f,other,1,30,3.0,6,0,58.0,1
31911,28925,Operations,region_7,Master's & above,m,sourcing,1,50,5.0,18,0,60.0,0
31912,28925,Operations,region_7,Master's & above,m,sourcing,1,50,5.0,18,0,60.0,0
31913,16095,Operations,region_7,Master's & above,f,sourcing,1,41,2.0,11,0,70.0,1
31915,31930,Analytics,region_22,Bachelor's,m,sourcing,3,28,1.0,2,0,80.0,0
31916,31930,Analytics,region_22,Bachelor's,m,sourcing,3,28,1.0,2,0,80.0,0
31917,71095,Sales & Marketing,region_11,Bachelor's,f,other,1,26,4.0,3,0,54.0,0
31918,21774,Sales & Marketing,region_22,Master's & above,f,other,1,34,1.0,5,0,47.0,0
31919,51760,Operations,region_2,Below Secondary,m,sourcing,1,21,3.0,2,0,,0
31920,31322,HR,region_2,Master's & above,f,other,1,36,4.0,4,0,54.0,0
31921,66148,Operations,region_26,,m,other,1,29,3.0,5,0,62.0,0
31922,34466,Sales & Marketing,region_27,Master's & above,m,sourcing,1,50,1.0,7,0,54.0,0
31923,19258,Procurement,region_17,Bachelor's,m,sourcing,1,33,3.0,4,0,65.0,0
31924,26207,Operations,region_31,Bachelor's,m,other,1,34,4.0,8,0,58.0,0
31925,26207,Operations,region_31,Bachelor's,m,other,1,34,4.0,8,0,58.0,0
31926,7014,Operations,region_31,Master's & above,m,sourcing,2,42,3.0,4,0,68.0,1
31927,38376,Sales & Marketing,region_5,Bachelor's,m,other,2,32,1.0,10,0,48.0,0
31929,9656,Technology,region_7,Master's & above,m,other,1,31,4.0,10,0,80.0,0
31930,65706,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,47,1.0,17,0,50.0,0
31931,53826,Sales & Marketing,region_1,Master's & above,m,other,2,33,1.0,4,0,50.0,0
31932,53826,Sales & Marketing,region_1,Master's & above,m,other,2,33,1.0,4,0,50.0,0
31933,44506,Technology,region_25,Bachelor's,f,other,1,30,5.0,4,0,81.0,1
31934,47910,Operations,region_31,Bachelor's,m,other,2,32,3.0,4,0,,1
31935,17814,Operations,region_23,Master's & above,f,other,1,37,4.0,6,0,65.0,0
31936,22776,Sales & Marketing,region_7,Bachelor's,m,other,2,32,3.0,5,0,50.0,0
31937,42403,Procurement,region_2,Bachelor's,f,sourcing,1,44,1.0,11,0,74.0,0
31938,27208,Sales & Marketing,region_7,Master's & above,f,sourcing,1,40,4.0,11,0,51.0,0
31939,51148,Sales & Marketing,region_2,,m,other,1,34,4.0,7,0,53.0,0
31940,54365,Operations,region_2,Bachelor's,m,other,1,39,3.0,11,0,57.0,0
31941,37194,Sales & Marketing,region_2,Bachelor's,m,other,3,31,1.0,3,0,48.0,0
31942,42598,Procurement,region_16,Master's & above,f,other,1,39,1.0,10,0,79.0,0
31944,42958,Analytics,region_28,Bachelor's,m,sourcing,1,28,3.0,2,0,89.0,0
31945,61541,Technology,region_5,Bachelor's,f,other,1,25,3.0,2,0,79.0,0
31946,61541,Technology,region_5,Bachelor's,f,other,1,25,3.0,2,0,79.0,0
31947,26574,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,32,4.0,6,0,47.0,1
31948,4010,Technology,region_2,Below Secondary,m,referred,1,22,3.0,1,0,80.0,0
31949,47126,Sales & Marketing,region_7,,m,other,1,30,3.0,2,0,50.0,0
31950,34777,HR,region_2,Master's & above,m,other,1,49,4.0,16,0,49.0,0
31952,70691,Technology,region_16,Bachelor's,m,other,1,27,,1,1,91.0,1
31953,62945,Procurement,region_2,Master's & above,f,sourcing,1,39,5.0,14,0,68.0,0
31954,45762,Operations,region_2,Master's & above,m,other,1,50,3.0,20,0,62.0,0
31956,59060,Sales & Marketing,region_24,Bachelor's,m,sourcing,1,24,,1,0,53.0,0
31957,68892,Operations,region_2,Master's & above,m,other,1,41,4.0,12,0,58.0,0
31958,37866,Analytics,region_27,Bachelor's,m,other,1,28,5.0,5,0,80.0,0
31959,20015,Sales & Marketing,region_2,Master's & above,f,other,1,56,4.0,5,0,43.0,0
31960,40783,Technology,region_2,Bachelor's,m,referred,1,35,3.0,9,0,81.0,0
31962,66526,Finance,region_31,Bachelor's,m,sourcing,1,38,4.0,3,0,60.0,0
31963,64542,Operations,region_22,Bachelor's,m,other,1,30,3.0,4,1,59.0,1
31964,74143,R&D,region_2,Bachelor's,m,other,2,40,3.0,4,0,90.0,0
31965,50842,Sales & Marketing,region_2,,f,sourcing,1,30,4.0,4,0,49.0,0
31966,32520,Analytics,region_7,Bachelor's,m,sourcing,1,48,1.0,13,0,82.0,0
31967,28141,Procurement,region_2,Bachelor's,f,sourcing,1,32,4.0,4,0,69.0,0
31968,58826,Analytics,region_2,Master's & above,m,other,1,53,4.0,7,0,82.0,0
31969,58826,Analytics,region_2,Master's & above,m,other,1,53,4.0,7,0,82.0,0
31970,53549,Operations,region_7,Master's & above,m,other,1,39,3.0,5,0,56.0,0
31971,4244,Analytics,region_26,Bachelor's,m,other,2,37,3.0,3,0,80.0,0
31972,21855,Sales & Marketing,region_7,Bachelor's,m,other,1,39,3.0,12,0,46.0,0
31973,47550,Analytics,region_28,Bachelor's,m,other,1,35,4.0,10,0,88.0,0
31974,41460,Analytics,region_8,Bachelor's,m,sourcing,1,28,5.0,5,0,84.0,0
31975,106,Operations,region_22,Bachelor's,f,sourcing,1,32,1.0,7,0,56.0,0
31976,66347,Technology,region_22,Master's & above,m,other,1,40,2.0,3,0,79.0,0
31977,32432,HR,region_2,Master's & above,m,other,2,43,5.0,13,0,60.0,1
31978,17395,Sales & Marketing,region_6,Bachelor's,f,other,1,28,3.0,2,0,49.0,0
31979,72817,Operations,region_4,Master's & above,m,sourcing,1,56,5.0,7,1,58.0,1
31980,45039,Sales & Marketing,region_22,Bachelor's,f,other,1,28,,1,0,53.0,0
31981,53094,Technology,region_16,Bachelor's,f,sourcing,1,34,3.0,4,0,82.0,0
31982,70262,Procurement,region_13,Master's & above,f,sourcing,1,39,5.0,5,1,84.0,1
31983,10716,Operations,region_30,Bachelor's,f,other,1,32,5.0,5,0,,0
31984,13958,Sales & Marketing,region_2,,f,other,1,40,1.0,4,0,47.0,0
31985,28094,Analytics,region_13,Bachelor's,m,sourcing,1,39,2.0,3,0,80.0,0
31986,61725,Sales & Marketing,region_27,Bachelor's,m,other,1,33,4.0,7,0,53.0,0
31987,20796,Sales & Marketing,region_25,Bachelor's,f,other,1,30,3.0,5,0,48.0,0
31989,39344,Technology,region_26,Bachelor's,m,sourcing,1,30,4.0,5,0,82.0,0
31990,61939,Sales & Marketing,region_2,Bachelor's,m,other,1,39,5.0,10,0,54.0,0
31991,15743,Procurement,region_31,Bachelor's,m,sourcing,1,41,5.0,4,0,71.0,0
31992,42540,Operations,region_22,Bachelor's,f,sourcing,1,50,3.0,22,0,,0
31993,42540,Operations,region_22,Bachelor's,f,sourcing,1,50,3.0,22,0,,0
31994,11150,Operations,region_22,Bachelor's,f,referred,1,35,5.0,8,0,63.0,0
31995,52420,Analytics,region_15,,m,other,1,30,1.0,3,0,85.0,0
31996,54183,Operations,region_19,Bachelor's,f,sourcing,1,36,3.0,7,0,,0
31997,34385,Procurement,region_2,Master's & above,f,other,1,42,2.0,12,0,67.0,0
31998,77085,HR,region_15,Bachelor's,m,other,1,32,5.0,4,0,52.0,0
31999,8524,Sales & Marketing,region_2,Bachelor's,f,other,1,42,5.0,7,0,47.0,0
32000,46052,Sales & Marketing,region_34,Bachelor's,m,sourcing,3,27,,1,1,50.0,0
32001,14893,Procurement,region_15,Bachelor's,f,other,1,30,,1,0,71.0,0
32002,66484,Operations,region_11,Bachelor's,m,sourcing,1,28,3.0,5,0,59.0,0
32003,28767,Sales & Marketing,region_22,,m,other,1,27,3.0,3,0,50.0,0
32004,6236,Procurement,region_28,Master's & above,f,other,1,33,3.0,7,0,68.0,0
32005,7852,HR,region_2,Below Secondary,f,sourcing,1,22,5.0,2,0,52.0,0
32006,49864,Sales & Marketing,region_22,Bachelor's,f,sourcing,1,26,3.0,2,0,48.0,0
32007,66756,Sales & Marketing,region_26,Master's & above,m,other,1,42,5.0,7,0,50.0,0
32008,69755,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,27,1.0,3,1,50.0,0
32009,39121,Operations,region_21,Bachelor's,m,other,1,38,3.0,8,0,54.0,0
32010,77417,Technology,region_1,Master's & above,m,sourcing,1,35,4.0,4,0,79.0,0
32011,40951,Technology,region_29,Bachelor's,m,sourcing,1,27,3.0,2,0,82.0,0
32013,51023,Technology,region_2,Master's & above,m,sourcing,1,44,3.0,15,0,76.0,0
32014,21981,Operations,region_22,Bachelor's,f,sourcing,3,27,3.0,4,0,60.0,0
32015,52019,Operations,region_1,Bachelor's,f,sourcing,3,27,5.0,4,0,59.0,0
32016,65369,Operations,region_22,Bachelor's,f,other,1,38,4.0,5,0,63.0,1
32017,10075,Procurement,region_2,Bachelor's,m,sourcing,1,56,3.0,6,0,72.0,0
32018,20663,Analytics,region_4,Bachelor's,m,other,1,29,3.0,5,0,84.0,0
